"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010/2011","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427243","7.3","5209","","","","0"
"2010/2011","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427244","7.4","5199","","","","0"
"2010/2011","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427245","7.5","12134","","","","0"
"2010/2011","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427246","7.6","7317","","","","0"
"2010/2011","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427247","7.7","5572","","","","0"
"2010/2011","Ontario","2016A000235","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427248","7.8","6601","","","","0"
"2010/2011","Ontario","2016A000235","Engineering","Current dollars","75","units","0","v62427249","7.9","8335","","","","0"
"2010/2011","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427234","7.10","6761","","","","0"
"2010/2011","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427235","7.11","5385","","","","0"
"2010/2011","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427236","7.12","24450","","","","0"
"2010/2011","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427237","7.13","18400","","","","0"
"2010/2011","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427238","7.14","5235","","","","0"
"2010/2011","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427239","7.15","22029","","","","0"
"2010/2011","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427240","7.16","6102","","","","0"
"2010/2011","Ontario","2016A000235","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427241","7.17","5432","","","","0"
"2010/2011","Manitoba","2016A000246","Total, field of study","Current dollars","75","units","0","v1001414662","8.19","3593","","","","0"
"2010/2011","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427250","8.1","3129","","","","0"
"2010/2011","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427258","8.2","3489","","","","0"
"2010/2011","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427259","8.3","3084","","","","0"
"2010/2011","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427260","8.4","3097","","","","0"
"2010/2011","Manitoba","2016A000246","Law","Current dollars","75","units","0","v62427261","8.5","8611","","","","0"
"2010/2011","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427262","8.6","3975","","","","0"
"2010/2011","Manitoba","2016A000246","Physical and life sciences and technologies","Current dollars","75","units","0","v62427263","8.7","3466","","","","0"
"2010/2011","Manitoba","2016A000246","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427264","8.8","3439","","","","0"
"2010/2011","Manitoba","2016A000246","Engineering","Current dollars","75","units","0","v62427265","8.9","5211","","","","0"
"2010/2011","Manitoba","2016A000246","Architecture","Current dollars","75","units","0","v62427251","8.10","3826","","","","0"
"2010/2011","Manitoba","2016A000246","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427252","8.11","3639","","","","0"
"2010/2011","Manitoba","2016A000246","Dentistry","Current dollars","75","units","0","v62427253","8.12","14986","","","","0"
"2010/2011","Manitoba","2016A000246","Medicine","Current dollars","75","units","0","v62427254","8.13","7187","","","","0"
"2010/2011","Manitoba","2016A000246","Nursing","Current dollars","75","units","0","v62427255","8.14","3746","","","","0"
"2010/2011","Manitoba","2016A000246","Pharmacy","Current dollars","75","units","0","v62427256","8.15","6194","","","","0"
"2010/2011","Manitoba","2016A000246","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427257","8.17","3618","","","","0"
"2010/2011","Saskatchewan","2016A000247","Total, field of study","Current dollars","75","units","0","v1001414663","9.19","5431","","","","0"
"2010/2011","Saskatchewan","2016A000247","Education","Current dollars","75","units","0","v62427266","9.1","4834","","","","0"
"2010/2011","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427274","9.2","4762","","","","0"
"2010/2011","Saskatchewan","2016A000247","Humanities","Current dollars","75","units","0","v62427275","9.3","4756","","","","0"
"2010/2011","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427276","9.4","4764","","","","0"
"2010/2011","Saskatchewan","2016A000247","Law","Current dollars","75","units","0","v62427277","9.5","8070","","","","0"
"2010/2011","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427278","9.6","5471","","","","0"
"2010/2011","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427279","9.7","4825","","","","0"
"2010/2011","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427280","9.8","4810","","","","0"
"2010/2011","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427281","9.9","5748","","","","0"
"2010/2011","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427267","9.11","4866","","","","0"
"2010/2011","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v62427268","9.12","32960","","","","0"
"2010/2011","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427269","9.13","12276","","","","0"
"2010/2011","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v62427270","9.14","5141","","","","0"
"2010/2011","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v62427271","9.15","7510","","","","0"
"2010/2011","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427272","9.16","7020","","","","0"
"2010/2011","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427273","9.17","4812","","","","0"
"2010/2011","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414664","10.19","5505","","","","0"
"2010/2011","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427129","10.1","5149","","","","0"
"2010/2011","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427137","10.2","4818","","","","0"
"2010/2011","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427138","10.3","5139","","","","0"
"2010/2011","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427139","10.4","5148","","","","0"
